0.086937 2242.680000 31.130400 82.130800 3.644770
0.087004 2242.660000 31.114300 82.233600 3.693250
0.087073 2242.640000 31.097500 82.339000 3.741870
0.087149 2242.620000 31.079600 82.453300 3.789100
0.087227 2242.610000 31.061700 82.571200 3.833040
0.087311 2242.580000 31.032100 82.697000 3.889510
0.087400 2242.560000 30.993500 82.831200 3.955580
0.087496 2242.530000 30.957000 82.973700 4.027540
0.087599 2242.500000 30.923000 83.126300 4.100480
0.087710 2242.470000 30.890900 83.288500 4.174980
0.087827 2242.440000 30.861100 83.460300 4.256900
0.087942 2242.410000 30.827500 83.625800 4.333190
0.088025 2242.390000 30.804600 83.746300 4.389190
0.088113 2242.370000 30.785900 83.872200 4.445860
0.088205 2242.350000 30.766600 84.002800 4.498600
0.088302 2242.330000 30.747200 84.139600 4.548130
0.088405 2242.320000 30.725500 84.284300 4.596330
0.088518 2242.300000 30.705200 84.440900 4.646390
0.088642 2242.280000 30.679200 84.611900 4.705540
0.088780 2242.260000 30.647800 84.799500 4.774130
0.088922 2242.240000 30.622600 84.991000 4.832320
0.089064 2242.220000 30.598200 85.179800 4.894910
0.089205 2242.200000 30.577200 85.365700 4.953080
0.089347 2242.180000 30.555000 85.549600 5.010650
0.089489 2242.160000 30.532900 85.731000 5.073600
0.089631 2242.150000 30.509800 85.910400 5.128040
0.089773 2242.130000 30.488300 86.087400 5.182030
0.089915 2242.120000 30.469100 86.262400 5.232760
0.090058 2242.110000 30.448300 86.435700 5.288210
0.090202 2242.090000 30.425900 86.606900 5.339320
0.090347 2242.080000 30.403800 86.777900 5.396600
0.090492 2242.070000 30.383000 86.946300 5.444780
0.090640 2242.060000 30.365800 87.114200 5.491510
0.090790 2242.050000 30.349200 87.282800 5.540350
0.090941 2242.040000 30.336400 87.450100 5.581050
0.091094 2242.030000 30.319700 87.616000 5.630130
0.091249 2242.020000 30.302900 87.780900 5.678680
0.091402 2242.010000 30.285200 87.941700 5.728500
0.091555 2241.990000 30.267300 88.098900 5.783780
0.091706 2241.980000 30.255600 88.251800 5.829140
0.091855 2241.970000 30.239900 88.400100 5.879500
0.092002 2241.960000 30.223600 88.544200 5.928470
0.092147 2241.950000 30.206900 88.683300 5.974650
0.092290 2241.940000 30.190800 88.818600 6.020480
0.092434 2241.930000 30.175300 88.952500 6.064180
0.092581 2241.930000 30.164800 89.085900 6.103820
0.092734 2241.920000 30.145300 89.223300 6.150300
0.092879 2241.900000 30.119400 89.351100 6.199390
0.093007 2241.890000 30.093900 89.462000 6.248080
0.093133 2241.870000 30.065000 89.569800 6.301960
0.093260 2241.860000 30.041800 89.676300 6.354190
0.093394 2241.840000 30.020400 89.786400 6.410420
0.093542 2241.830000 30.001000 89.906900 6.466400
0.093682 2241.820000 29.981000 90.018300 6.521500
0.093772 2241.810000 29.968200 90.089100 6.562120
0.093863 2241.800000 29.958400 90.159300 6.596460
0.093955 2241.800000 29.950100 90.230300 6.630700
0.094058 2241.790000 29.940300 90.307200 6.665040
0.094168 2241.780000 29.930200 90.389500 6.701830
0.094291 2241.770000 29.915100 90.479100 6.745540
0.094422 2241.760000 29.892800 90.573300 6.790460
0.094533 2241.740000 29.864300 90.651100 6.838650
0.094638 2241.730000 29.836600 90.724600 6.888020
0.094739 2241.710000 29.810600 90.793600 6.935410
0.094843 2241.700000 29.787100 90.863400 6.989030
0.094954 2241.680000 29.762000 90.936700 7.044280
0.095066 2241.670000 29.741200 91.009500 7.098940
0.095151 2241.650000 29.723400 91.063700 7.147660
0.095230 2241.640000 29.710200 91.113300 7.188560
0.095310 2241.630000 29.699000 91.164000 7.227410
0.095398 2241.620000 29.687900 91.217700 7.264630
0.095493 2241.610000 29.674500 91.275500 7.303320
0.095594 2241.600000 29.660900 91.336600 7.341570
0.095706 2241.590000 29.644600 91.402500 7.380320
0.095826 2241.580000 29.624600 91.472000 7.427720
0.095956 2241.570000 29.609200 91.546100 7.471960
0.096096 2241.560000 29.589300 91.624700 7.523890
0.096245 2241.550000 29.569600 91.706300 7.570620
0.096402 2241.540000 29.551300 91.790400 7.622200
0.096564 2241.530000 29.530100 91.875900 7.676220
0.096731 2241.520000 29.505400 91.961600 7.728120
0.096902 2241.510000 29.481400 92.047300 7.783940
0.097075 2241.500000 29.460600 92.132500 7.838070
0.097252 2241.490000 29.443300 92.217700 7.885610
0.097435 2241.490000 29.426600 92.303600 7.934670
0.097624 2241.480000 29.401500 92.390700 7.992990
0.097822 2241.470000 29.384900 92.479500 8.044910
0.098029 2241.470000 29.366400 92.570100 8.101120
0.098246 2241.460000 29.348000 92.662600 8.154800
0.098471 2241.460000 29.331800 92.756300 8.212950
0.098702 2241.450000 29.312100 92.850100 8.270630
0.098940 2241.450000 29.296600 92.943700 8.324790
0.099173 2241.450000 29.278800 93.033300 8.378040
0.099351 2241.450000 29.268300 93.100100 8.414860
0.099489 2241.450000 29.253300 93.151500 8.450890
0.099624 2241.440000 29.237600 93.200700 8.487320
0.099733 2241.440000 29.216100 93.240100 8.526130
0.099839 2241.420000 29.187600 93.277700 8.572390
0.099948 2241.410000 29.166000 93.316200 8.619190
0.100068 2241.390000 29.143000 93.357900 8.681840
0.100197 2241.380000 29.125600 93.402300 8.737980
0.100315 2241.370000 29.112000 93.442100 8.783280
0.100398 2241.360000 29.106400 93.470200 8.819170
0.100491 2241.350000 29.101300 93.501200 8.855810
0.100587 2241.340000 29.092800 93.532800 8.893510
0.100683 2241.340000 29.088200 93.564100 8.922870
0.100785 2241.330000 29.079700 93.597200 8.952300
0.100894 2241.330000 29.067900 93.632200 8.989960
0.101012 2241.320000 29.058100 93.669600 9.024020
0.101141 2241.320000 29.048200 93.709900 9.056990
