   3.9249927e+03   4.7500735e+02   3.1302216e+02   9.9600801e+01   0.0000000e+00   5.8846994e-02
   3.8999585e+03   5.0004152e+02   3.2566775e+02   1.0335592e+02   0.0000000e+00   5.8846994e-02
   3.8749522e+03   5.2504776e+02   3.3781510e+02   1.0792487e+02   0.0000000e+00   5.8846994e-02
   3.8499459e+03   5.5005414e+02   3.4912496e+02   1.1328050e+02   0.0000000e+00   5.8846994e-02
   3.8249779e+03   5.7502206e+02   3.6056468e+02   1.1834147e+02   0.0000000e+00   5.8846994e-02
   3.7999719e+03   6.0002806e+02   3.7130729e+02   1.2346835e+02   7.7315326e-04   5.8846994e-02
   3.7749742e+03   6.2502576e+02   3.8152362e+02   1.2886243e+02   0.0000000e+00   5.8846994e-02
   3.7499707e+03   6.5002931e+02   3.9142747e+02   1.3511233e+02   0.0000000e+00   5.8846994e-02
   3.7249513e+03   6.7504865e+02   4.0084714e+02   1.4084024e+02   0.0000000e+00   5.8846994e-02
   3.6999989e+03   7.0000110e+02   4.0872076e+02   1.4715556e+02   0.0000000e+00   5.8846994e-02
   3.6749926e+03   7.2500737e+02   4.1588551e+02   1.5345528e+02   0.0000000e+00   5.8846994e-02
   3.6499983e+03   7.5000174e+02   4.2306910e+02   1.5925948e+02   0.0000000e+00   5.8846994e-02
   3.6249765e+03   7.7502353e+02   4.2952473e+02   1.6587641e+02   0.0000000e+00   5.8846994e-02
   3.5999897e+03   8.0001027e+02   4.3326647e+02   1.7437729e+02   7.3501852e-04   5.8886918e-02
   3.5749843e+03   8.2501566e+02   4.3657964e+02   1.8160057e+02   3.6750926e-04   5.8886918e-02
   3.5499438e+03   8.5005616e+02   4.4003460e+02   1.8677833e+02   0.0000000e+00   5.8886918e-02
   3.5249580e+03   8.7504202e+02   4.4400907e+02   1.9149290e+02   1.7758443e-03   5.8933270e-02
   3.4999849e+03   9.0001515e+02   4.4845085e+02   1.9527223e+02   2.0267634e-03   5.8965896e-02
   3.4749928e+03   9.2500720e+02   4.5302631e+02   1.9861423e+02   1.8462861e-03   5.8999373e-02
   3.4499722e+03   9.5002776e+02   4.5720034e+02   2.0180214e+02   1.8476442e-03   5.9032850e-02
   3.4249689e+03   9.7503111e+02   4.6146556e+02   2.0500223e+02   0.0000000e+00   5.9032850e-02
   3.3999557e+03   1.0000443e+03   4.6560717e+02   2.0881151e+02   8.8245798e-04   5.9080782e-02
   3.3749749e+03   1.0250251e+03   4.7051202e+02   2.1177224e+02   0.0000000e+00   5.9080782e-02
   3.3499771e+03   1.0500229e+03   4.7549287e+02   2.1479613e+02   0.0000000e+00   5.9080782e-02
   3.3249827e+03   1.0750173e+03   4.8048845e+02   2.1736276e+02   1.7300614e-03   5.9174753e-02
   3.2999992e+03   1.1000008e+03   4.8396680e+02   2.2101353e+02   4.0385336e-03   5.9348073e-02
   3.2749570e+03   1.1250430e+03   4.8679692e+02   2.2469902e+02   3.2708890e-03   5.9525737e-02
   3.2499947e+03   1.1500053e+03   4.8971002e+02   2.2736475e+02   0.0000000e+00   5.9525737e-02
   3.2249924e+03   1.1750076e+03   4.9037935e+02   2.3012170e+02   1.5709461e-03   5.9611065e-02
   3.1999612e+03   1.2000388e+03   4.9048454e+02   2.3384234e+02   0.0000000e+00   5.9611065e-02
   3.1749594e+03   1.2250406e+03   4.9075432e+02   2.3723914e+02   0.0000000e+00   5.9611065e-02
   3.1499957e+03   1.2500043e+03   4.9087107e+02   2.4044670e+02   0.0000000e+00   5.9611065e-02
   3.1249854e+03   1.2750146e+03   4.9046869e+02   2.4255505e+02   0.0000000e+00   5.9611065e-02
   3.0999708e+03   1.3000292e+03   4.8888061e+02   2.4589351e+02   0.0000000e+00   5.9611065e-02
   3.0749976e+03   1.3250024e+03   4.8768808e+02   2.4766917e+02   0.0000000e+00   5.9611065e-02
   3.0499883e+03   1.3500117e+03   4.8637964e+02   2.4860742e+02   0.0000000e+00   5.9611065e-02
   3.0249907e+03   1.3750093e+03   4.8358403e+02   2.5035486e+02   1.5591831e-03   5.9695755e-02
   2.9999823e+03   1.4000177e+03   4.8095196e+02   2.5206645e+02   7.8336365e-04   5.9738304e-02
   2.9749912e+03   1.4250088e+03   4.7821914e+02   2.5386282e+02   0.0000000e+00   5.9738304e-02
   2.9499972e+03   1.4500028e+03   4.7410168e+02   2.5702408e+02   3.5655542e-03   5.9931973e-02
   2.9249550e+03   1.4750450e+03   4.7010597e+02   2.5897999e+02   0.0000000e+00   5.9931973e-02
   2.8999783e+03   1.5000217e+03   4.6299024e+02   2.6196320e+02   0.0000000e+00   5.9931973e-02
   2.8749699e+03   1.5250301e+03   4.5411313e+02   2.6392134e+02   0.0000000e+00   5.9931973e-02
   2.8499901e+03   1.5500099e+03   4.4367910e+02   2.6432287e+02   6.7527880e-04   5.9931973e-02
   2.8249923e+03   1.5750077e+03   4.0986130e+02   2.6784352e+02   0.0000000e+00   5.9931973e-02
   2.7999876e+03   1.6000124e+03   3.0558087e+02   2.8350277e+02   0.0000000e+00   5.9931973e-02
   2.7749865e+03   1.6250135e+03   2.5652544e+02   2.7787886e+02   0.0000000e+00   5.9931973e-02
   2.7499820e+03   1.6500180e+03   2.0922999e+02   2.6129084e+02   0.0000000e+00   5.9931973e-02
   2.7249694e+03   1.6750306e+03   1.6539645e+02   2.3744600e+02   3.8492742e-03   6.0141052e-02
   2.6999975e+03   1.7000025e+03   1.2106075e+02   2.0146321e+02   1.2193100e-03   6.0207281e-02
   2.6749831e+03   1.7250169e+03   1.0832382e+02   1.8434137e+02   0.0000000e+00   6.0207281e-02
   2.6499881e+03   1.7500119e+03   1.0646618e+02   1.6992146e+02   0.0000000e+00   6.0207281e-02
   2.6249570e+03   1.7750430e+03   1.2005639e+02   1.6280248e+02   0.0000000e+00   6.0207281e-02
   2.5999436e+03   1.8000564e+03   1.3638157e+02   1.5568830e+02   0.0000000e+00   6.0207281e-02
   2.5749738e+03   1.8250262e+03   1.5049441e+02   1.4669457e+02   0.0000000e+00   6.0207281e-02
   2.5499897e+03   1.8500103e+03   1.6205822e+02   1.3687440e+02   0.0000000e+00   6.0207281e-02
   2.5249195e+03   1.8750805e+03   1.7289774e+02   1.2933263e+02   0.0000000e+00   6.0207281e-02
   2.4999892e+03   1.9000108e+03   1.8355751e+02   1.2449958e+02   0.0000000e+00   6.0207281e-02
   2.4749747e+03   1.9250253e+03   1.9465318e+02   1.2107810e+02   0.0000000e+00   6.0207281e-02
   2.4499956e+03   1.9500044e+03   2.0633458e+02   1.1841537e+02   0.0000000e+00   6.0207281e-02
   2.4249610e+03   1.9750390e+03   2.1794371e+02   1.1708418e+02   0.0000000e+00   6.0207281e-02
   2.3999658e+03   2.0000342e+03   2.2992336e+02   1.1644232e+02   0.0000000e+00   6.0207281e-02
   2.3749797e+03   2.0250203e+03   2.4174621e+02   1.1622444e+02   0.0000000e+00   6.0207281e-02
   2.3499735e+03   2.0500265e+03   2.5301713e+02   1.1679220e+02   0.0000000e+00   6.0207281e-02
   2.3249725e+03   2.0750275e+03   2.6371912e+02   1.1816693e+02   0.0000000e+00   6.0207281e-02
   2.2999898e+03   2.1000102e+03   2.7450472e+02   1.1988515e+02   0.0000000e+00   6.0207281e-02
   2.2749702e+03   2.1250298e+03   2.8485468e+02   1.2213142e+02   0.0000000e+00   6.0207281e-02
   2.2499789e+03   2.1500211e+03   2.9521231e+02   1.2379980e+02   0.0000000e+00   6.0207281e-02
   2.2249592e+03   2.1750408e+03   3.0565796e+02   1.2565572e+02   0.0000000e+00   6.0207281e-02
   2.1999728e+03   2.2000272e+03   3.1583817e+02   1.2767345e+02   0.0000000e+00   6.0207281e-02
   2.1749851e+03   2.2250149e+03   3.2596715e+02   1.2914275e+02   0.0000000e+00   6.0207281e-02
   2.1499741e+03   2.2500259e+03   3.3609588e+02   1.3127870e+02   0.0000000e+00   6.0207281e-02
   2.1249716e+03   2.2750284e+03   3.4579639e+02   1.3347842e+02   0.0000000e+00   6.0207281e-02
   2.0999270e+03   2.3000730e+03   3.5573382e+02   1.3581942e+02   0.0000000e+00   6.0207281e-02
   2.0749552e+03   2.3250448e+03   3.6562475e+02   1.3767337e+02   0.0000000e+00   6.0207281e-02
   2.0499573e+03   2.3500427e+03   3.7549811e+02   1.4045519e+02   2.1387696e-03   6.0323452e-02
   2.0249580e+03   2.3750420e+03   3.8423373e+02   1.4381492e+02   0.0000000e+00   6.0323452e-02
   1.9999947e+03   2.4000053e+03   3.9285624e+02   1.4656737e+02   0.0000000e+00   6.0323452e-02
   1.9749541e+03   2.4250459e+03   4.0164581e+02   1.4959818e+02   0.0000000e+00   6.0323452e-02
   1.9499562e+03   2.4500438e+03   4.1023961e+02   1.5328955e+02   0.0000000e+00   6.0323452e-02
   1.9249229e+03   2.4750771e+03   4.1836281e+02   1.5668355e+02   0.0000000e+00   6.0323452e-02
   1.8999849e+03   2.5000151e+03   4.2596998e+02   1.5996409e+02   0.0000000e+00   6.0323452e-02
   1.8749415e+03   2.5250585e+03   4.3292750e+02   1.6289850e+02   0.0000000e+00   6.0323452e-02
   1.8499880e+03   2.5500120e+03   4.4000004e+02   1.6593168e+02   0.0000000e+00   6.0323452e-02
   1.8249465e+03   2.5750535e+03   4.4663466e+02   1.6936833e+02   0.0000000e+00   6.0323452e-02
   1.7999323e+03   2.6000677e+03   4.5294926e+02   1.7302468e+02   0.0000000e+00   6.0323452e-02
   1.7749790e+03   2.6250210e+03   4.5904012e+02   1.7658431e+02   0.0000000e+00   6.0323452e-02
   1.7499765e+03   2.6500235e+03   4.6509271e+02   1.8050001e+02   0.0000000e+00   6.0323452e-02
   1.7249865e+03   2.6750135e+03   4.7000362e+02   1.8455782e+02   0.0000000e+00   6.0323452e-02
   1.6999940e+03   2.7000060e+03   4.7439525e+02   1.8917910e+02   0.0000000e+00   6.0323452e-02
   1.6749673e+03   2.7250327e+03   4.7798523e+02   1.9338209e+02   0.0000000e+00   6.0323452e-02
   1.6499465e+03   2.7500535e+03   4.8081619e+02   1.9788143e+02   0.0000000e+00   6.0323452e-02
   1.6249913e+03   2.7750087e+03   4.8246765e+02   2.0281378e+02   1.4686618e-03   6.0403224e-02
   1.5999570e+03   2.8000430e+03   4.8372587e+02   2.0784794e+02   3.1516454e-03   6.0574411e-02
   1.5749901e+03   2.8250099e+03   4.8439491e+02   2.1217006e+02   0.0000000e+00   6.0574411e-02
   1.5499799e+03   2.8500201e+03   4.8441188e+02   2.1767629e+02   0.0000000e+00   6.0574411e-02
   1.5249956e+03   2.8750044e+03   4.8363938e+02   2.2290729e+02   4.5376695e-03   6.0820881e-02
   1.4999887e+03   2.9000113e+03   4.8236054e+02   2.2744157e+02   6.4658529e-04   6.0856002e-02
   1.4749740e+03   2.9250260e+03   4.8066251e+02   2.3232805e+02   2.6383486e-03   6.0999308e-02
   1.4499679e+03   2.9500321e+03   4.8029700e+02   2.3596624e+02   0.0000000e+00   6.0999308e-02
   1.4249945e+03   2.9750055e+03   4.8085145e+02   2.3937803e+02   0.0000000e+00   6.0999308e-02
   1.3999694e+03   3.0000306e+03   4.8178200e+02   2.4278390e+02   0.0000000e+00   6.0999308e-02
   1.3749799e+03   3.0250201e+03   4.8358235e+02   2.4588745e+02   3.0672833e-03   6.1128487e-02
   1.3499591e+03   3.0500409e+03   4.8523021e+02   2.4883364e+02   8.8192642e-04   6.1176390e-02
   1.3249675e+03   3.0750325e+03   4.8697367e+02   2.5170394e+02   3.2402212e-03   6.1266231e-02
   1.2999859e+03   3.1000141e+03   4.8657264e+02   2.5525141e+02   0.0000000e+00   6.1266231e-02
   1.2749880e+03   3.1250120e+03   4.8255128e+02   2.5952143e+02   2.3762626e-03   6.1395301e-02
   1.2499610e+03   3.1500390e+03   4.7964475e+02   2.6219698e+02   2.1553199e-03   6.1466332e-02
   1.2249895e+03   3.1750105e+03   3.9691392e+02   2.7975881e+02   0.0000000e+00   6.1466332e-02
   1.1999919e+03   3.2000081e+03   3.5338159e+02   2.9015325e+02   0.0000000e+00   6.1466332e-02
   1.1749959e+03   3.2250041e+03   2.9630998e+02   2.8058215e+02   0.0000000e+00   6.1466332e-02
   1.1499844e+03   3.2500156e+03   2.2927377e+02   2.7017420e+02   0.0000000e+00   6.1466332e-02
   1.1249756e+03   3.2750244e+03   2.1226459e+02   2.6233673e+02   0.0000000e+00   6.1466332e-02
   1.0999875e+03   3.3000125e+03   2.1202104e+02   2.5694070e+02   6.3469076e-03   6.1811074e-02
   1.0749683e+03   3.3250317e+03   1.9944347e+02   2.4531780e+02   0.0000000e+00   6.1811074e-02
   1.0499848e+03   3.3500152e+03   1.7994421e+02   2.2887245e+02   0.0000000e+00   6.1811074e-02
   1.0249676e+03   3.3750324e+03   1.7516618e+02   2.1672671e+02   7.1524828e-04   6.1849924e-02
   9.9995338e+02   3.4000466e+03   1.6356833e+02   1.9521702e+02   8.7714718e-04   6.1897567e-02
   9.7497971e+02   3.4250203e+03   1.4609620e+02   1.7045996e+02   8.1942930e-04   6.1942076e-02
   9.4996574e+02   3.4500343e+03   1.2783909e+02   1.4570589e+02   0.0000000e+00   6.1942076e-02
   9.2497682e+02   3.4750232e+03   1.1595761e+02   1.3029441e+02   0.0000000e+00   6.1942076e-02
   8.9998763e+02   3.5000124e+03   1.1100365e+02   1.1314784e+02   0.0000000e+00   6.1942076e-02
   8.7498238e+02   3.5250176e+03   1.1480506e+02   9.6201708e+01   0.0000000e+00   6.1942076e-02
   8.4998067e+02   3.5500193e+03   1.1472124e+02   7.6763005e+01   0.0000000e+00   6.1942076e-02
   8.2498113e+02   3.5750189e+03   1.2010559e+02   7.4974004e+01   0.0000000e+00   6.1942076e-02
   7.9999792e+02   3.6000021e+03   1.2495583e+02   7.6407807e+01   0.0000000e+00   6.1942076e-02
   7.7499948e+02   3.6250005e+03   1.2762829e+02   7.8897236e+01   0.0000000e+00   6.1942076e-02
   7.4995857e+02   3.6500414e+03   1.2921262e+02   8.1695786e+01   0.0000000e+00   6.1942076e-02
   7.2496910e+02   3.6750309e+03   1.2759017e+02   8.2512359e+01   0.0000000e+00   6.1942076e-02
   6.9996004e+02   3.7000400e+03   1.1811386e+02   7.7597588e+01   0.0000000e+00   6.1942076e-02
   6.7496921e+02   3.7250308e+03   1.1136837e+02   7.9131333e+01   0.0000000e+00   6.1942076e-02
   6.4999526e+02   3.7500047e+03   1.1497426e+02   8.2091886e+01   0.0000000e+00   6.1942076e-02
   6.2499899e+02   3.7750010e+03   1.2879506e+02   8.2869089e+01   0.0000000e+00   6.1942076e-02
   5.9998204e+02   3.8000180e+03   1.4551065e+02   8.2030529e+01   0.0000000e+00   6.1942076e-02
   5.7499829e+02   3.8250017e+03   1.6083796e+02   8.1186359e+01   0.0000000e+00   6.1942076e-02
   5.4999249e+02   3.8500075e+03   1.7556621e+02   8.1236570e+01   0.0000000e+00   6.1942076e-02
   5.2499894e+02   3.8750011e+03   1.9007099e+02   8.1989155e+01   0.0000000e+00   6.1942076e-02
   4.9995803e+02   3.9000420e+03   2.0502040e+02   8.3426308e+01   0.0000000e+00   6.1942076e-02
   4.7498245e+02   3.9250175e+03   2.2057187e+02   8.4874819e+01   0.0000000e+00   6.1942076e-02
   4.4994998e+02   3.9500500e+03   2.3650722e+02   8.6541734e+01   0.0000000e+00   6.1942076e-02
   4.2496596e+02   3.9750340e+03   2.5270307e+02   8.8388784e+01   0.0000000e+00   6.1942076e-02
   3.9999500e+02   4.0000050e+03   2.6865721e+02   9.0611145e+01   0.0000000e+00   6.1942076e-02
   3.7499819e+02   4.0250018e+03   2.8451275e+02   9.3281731e+01   0.0000000e+00   6.1942076e-02
   3.4997824e+02   4.0500218e+03   3.0015797e+02   9.6365352e+01   0.0000000e+00   6.1942076e-02
   3.2492127e+02   4.0750787e+03   3.1536801e+02   9.9713090e+01   0.0000000e+00   6.1942076e-02
   2.9995875e+02   4.1000412e+03   3.3007927e+02   1.0354459e+02   0.0000000e+00   6.1942076e-02
   2.7499814e+02   4.1250019e+03   3.4444773e+02   1.0733335e+02   0.0000000e+00   6.1942076e-02
   2.4998663e+02   4.1500134e+03   3.5806279e+02   1.1163577e+02   0.0000000e+00   6.1942076e-02
   2.2498954e+02   4.1750105e+03   3.7087945e+02   1.1642847e+02   0.0000000e+00   6.1942076e-02
   1.9995135e+02   4.2000486e+03   3.8300753e+02   1.2156820e+02   1.2012940e-03   6.2007326e-02
   1.7495018e+02   4.2250498e+03   3.9550998e+02   1.2663330e+02   2.0837520e-03   6.2055258e-02
   1.4997188e+02   4.2500281e+03   4.0739185e+02   1.3140820e+02   1.6388586e-03   6.2144275e-02
   1.2498595e+02   4.2750140e+03   4.1903945e+02   1.3592911e+02   4.2553896e-04   6.2167389e-02
   9.9989408e+01   4.3000106e+03   4.3035552e+02   1.4088636e+02   0.0000000e+00   6.2167389e-02
   7.4938971e+01   4.3250610e+03   4.4204353e+02   1.4532106e+02   0.0000000e+00   6.2167389e-02
   4.9990336e+01   4.3500097e+03   4.5304593e+02   1.5007437e+02   2.2110322e-03   6.2287485e-02
   2.4945343e+01   4.3750547e+03   4.6392795e+02   1.5516582e+02   0.0000000e+00   6.2287485e-02
  -2.8062484e-02   4.4000281e+03   4.7468655e+02   1.5953518e+02   0.0000000e+00   6.2287485e-02
